IRIS;GRD_QUART
472340000;4723400
472350000;4723500
472360000;4723600
472370000;4723700
472380000;4723800
472390000;4723900
472400000;4724000
472410000;4724100
472420000;4724200
472440000;4724400
472450000;4724500
472460000;4724600
472470000;4724700
472480000;4724800
472490000;4724900
472500000;4725000
472510000;4725100
472520101;4725201
472520102;4725201
472530000;4725300
472540000;4725400
472550000;4725500
472560000;4725600
472570000;4725700
472580000;4725800
472590000;4725900
472600000;4726000
472620000;4726200
472630000;4726300
472640000;4726400
472650000;4726500
472660000;4726600
472670000;4726700
472690000;4726900
472710000;4727100
472720000;4727200
472730000;4727300
472740000;4727400
472750000;4727500
472760000;4727600
472770000;4727700
472780000;4727800
472790000;4727900
472800000;4728000
472810000;4728100
472820000;4728200
472830000;4728300
472840000;4728400
472850000;4728500
472860000;4728600
472870000;4728700
472880000;4728800
472890000;4728900
472900000;4729000
472910000;4729100
472920000;4729200
472930000;4729300
472940000;4729400
472950000;4729500
472960000;4729600
472970000;4729700
472980000;4729800
472990000;4729900
473000000;4730000
473010000;4730100
473020000;4730200
473030000;4730300
473040000;4730400
473050000;4730500
473060000;4730600
473070000;4730700
473080000;4730800
473090000;4730900
473100101;4731001
473100102;4731001
473100103;4731001
473100104;4731001
473110000;4731100
473120000;4731200
473130000;4731300
473140000;4731400
473150000;4731500
473160000;4731600
473170000;4731700
473180000;4731800
473190000;4731900
473200000;4732000
473210000;4732100
473230101;4732301
473230102;4732301
473230103;4732301
473230201;4732302
473230202;4732302
473230301;4732303
473230302;4732303
473230303;4732303
473230401;4732304
473240000;4732400
473250000;4732500
473260000;4732600
473270000;4732700
473280000;4732800
480010000;4800100
480020000;4800200
480030000;4800300
480040000;4800400
480050000;4800500
480070000;4800700
480080000;4800800
480090000;4800900
480100000;4801000
480120000;4801200
480130000;4801300
480150000;4801500
480160000;4801600
480170000;4801700
480180000;4801800
480190000;4801900
480200000;4802000
480210000;4802100
480250000;4802500
480260000;4802600
480270000;4802700
480280000;4802800
480290000;4802900
480300000;4803000
480310000;4803100
480320000;4803200
480340000;4803400
480360000;4803600
480370000;4803700
480380000;4803800
480390000;4803900
480410000;4804100
480420000;4804200
480430000;4804300
480440000;4804400
480450000;4804500
480460000;4804600
480480000;4804800
480500000;4805000
480510000;4805100
480530000;4805300
480540000;4805400
480550000;4805500
480560000;4805600
480580000;4805800
480590000;4805900
480610000;4806100
480630000;4806300
480640000;4806400
480650000;4806500
480670000;4806700
480680000;4806800
480690000;4806900
480700000;4807000
480710000;4807100
480720000;4807200
480730000;4807300
480740000;4807400
480750000;4807500
480770000;4807700
480790000;4807900
480800000;4808000
480810000;4808100
480820000;4808200
480830000;4808300
480850000;4808500
480860000;4808600
480870000;4808700
480880000;4808800
480890000;4808900
480900000;4809000
480910000;4809100
480920101;4809201
480920102;4809201
480940000;4809400
480950101;4809501
480950102;4809501
480950103;4809501
480950104;4809501
480950105;4809501
480960000;4809600
480970000;4809700
480980000;4809800
480990000;4809900
481000000;4810000
481030000;4810300
481040000;4810400
481050000;4810500
481060000;4810600
481070000;4810700
481080000;4810800
481100000;4811000
481110000;4811100
481120000;4811200
481150000;4811500
481160000;4811600
481170000;4811700
481190000;4811900
481210000;4812100
481230000;4812300
481240000;4812400
481260000;4812600
481270000;4812700
481280000;4812800
481290000;4812900
481300000;4813000
481310000;4813100
481320000;4813200
481350000;4813500
481360000;4813600
481370000;4813700
481380000;4813800
481390000;4813900
481400101;4814001
481400102;4814001
481410000;4814100
481440000;4814400
481450000;4814500
481460000;4814600
481470000;4814700
481480000;4814800
481490000;4814900
481500000;4815000
481510000;4815100
481520000;4815200
481530000;4815300
481550000;4815500
481560000;4815600
481570000;4815700
481580000;4815800
481600000;4816000
481610000;4816100
481630000;4816300
481650000;4816500
481660000;4816600
481670000;4816700
481680000;4816800
481690000;4816900
481700000;4817000
481710000;4817100
481730000;4817300
481740000;4817400
481750000;4817500
481760000;4817600
481770000;4817700
481780000;4817800
481790000;4817900
481810000;4818100
481820000;4818200
481850000;4818500
481870000;4818700
481880000;4818800
481900000;4819000
481910000;4819100
481920000;4819200
481930000;4819300
481940000;4819400
481980000;4819800
490020000;4900200
490030000;4900300
490070101;4900701
490070102;4900701
490070103;4900701
490070104;4900701
490070105;4900701
490070106;4900701
490070107;4900701
490070108;4900701
490070109;4900701
490070110;4900701
490070201;4900702
490070202;4900702
490070203;4900702
490070204;4900702
490070301;4900703
490070302;4900703
490070303;4900703
490070304;4900703
490070401;4900704
490070402;4900704
490070403;4900704
490070404;4900704
490070405;4900704
490070406;4900704
490070407;4900704
490070408;4900704
490070501;4900705
490070502;4900705
490070503;4900705
490070504;4900705
490070505;4900705
490070506;4900705
490070601;4900706
490070602;4900706
490070603;4900706
490070605;4900706
490070701;4900707
490070703;4900707
490070704;4900707
490070705;4900707
490070706;4900707
490070707;4900707
490070801;4900708
490070802;4900708
490070803;4900708
490070804;4900708
490070805;4900708
490070806;4900708
490070901;4900709
490070902;4900709
490070903;4900709
490070904;4900709
490070905;4900709
490071001;4900710
490071002;4900710
490071003;4900710
490071101;4900711
490071103;4900711
490071104;4900711
490071105;4900711
490071106;4900711
490071107;4900711
490071109;4900711
490071111;4900711
490071113;4900711
490071201;4900712
490071202;4900712
490071203;4900712
490071204;4900712
490080000;4900800
490090000;4900900
490100000;4901000
490110000;4901100
490120000;4901200
490150101;4901501
490150102;4901501
490150106;4901501
490150108;4901501
490150109;4901501
490150110;4901501
490150111;4901501
490170000;4901700
490180101;4901801
490180102;4901801
490180103;4901801
490180201;4901802
490180202;4901802
490200000;4902000
490210101;4902101
490210102;4902101
490210201;4902102
490220000;4902200
490230101;4902301
490230102;4902301
490230103;4902301
490230201;4902302
490230202;4902302
490230203;4902302
490230204;4902302
490230205;4902302
490230206;4902302
490260000;4902600
490270000;4902700
490280000;4902800
490290000;4902900
490300000;4903000
490350101;4903501
490350102;4903501
490350103;4903501
490360000;4903600
490380000;4903800
490410000;4904100
490450000;4904500
490480000;4904800
490500101;4905001
490500102;4905001
490500103;4905001
490500104;4905001
490500105;4905001
490500106;4905001
490530000;4905300
490540000;4905400
490550000;4905500
490560000;4905600
490570000;4905700
490580000;4905800
490600000;4906000
490610000;4906100
490630101;4906301
490630103;4906301
490640000;4906400
490670000;4906700
490680000;4906800
490690101;4906901
490690102;4906901
490690103;4906901
490690104;4906901
490690105;4906901
490690106;4906901
490690107;4906901
490700000;4907000
490760000;4907600
490800000;4908000
490820000;4908200
490860000;4908600
490890000;4908900
490900000;4909000
490920101;4909201
490920102;4909201
490920103;4909201
490920202;4909202
490920301;4909203
490920302;4909203
490920303;4909203
490920304;4909203
490920305;4909203
490990101;4909901
490990102;4909901
490990201;4909902
490990202;4909902
490990301;4909903
490990401;4909904
490990402;4909904
490990501;4909905
490990502;4909905
490990601;4909906
490990602;4909906
490990603;4909906
490990701;4909907
490990702;4909907
490990801;4909908
490990802;4909908
490990901;4909909
490990902;4909909
490990903;4909909
490991001;4909910
490991002;4909910
490991101;4909911
491000000;4910000
491020000;4910200
491070000;4910700
491090000;4910900
491100000;4911000
491120000;4911200
491130000;4911300
491140000;4911400
491200000;4912000
491210000;4912100
491230000;4912300
491250102;4912501
491250201;4912502
491250202;4912502
491250203;4912502
491270000;4912700
491290000;4912900
491300000;4913000
491310000;4913100
491320000;4913200
491350000;4913500
491380000;4913800
491400000;4914000
491550000;4915500
491600000;4916000
491610000;4916100
491630000;4916300
491670000;4916700
491700000;4917000
491710000;4917100
491740000;4917400
491760000;4917600
491780000;4917800
491800101;4918001
491800102;4918001
491800103;4918001
491820000;4918200
491830000;4918300
491880000;4918800
491920000;4919200
491930000;4919300
491940000;4919400
491950000;4919500
492000000;4920000
492010000;4920100
492050000;4920500
492090000;4920900
492110000;4921100
492140101;4921401
492140102;4921401
492140103;4921401
492150101;4921501
492150102;4921501
492160000;4921600
492170000;4921700
492180101;4921801
492180102;4921801
492180103;4921801
492180104;4921801
492190000;4921900
492200000;4922000
492210000;4922100
492220000;4922200
492230101;4922301
492230102;4922301
492240000;4922400
492280000;4922800
492310000;4923100
492350000;4923500
492360000;4923600
492370000;4923700
492400000;4924000
492410000;4924100
492440101;4924401
492440102;4924401
492440103;4924401
492440104;4924401
492440105;4924401
492440106;4924401
492460101;4924601
492460102;4924601
492460103;4924601
492460105;4924601
492460106;4924601
492460110;4924601
492470000;4924700
492480000;4924800
492530000;4925300
492570000;4925700
492590000;4925900
492600000;4926000
492610000;4926100
492620000;4926200
492660000;4926600
492670101;4926701
492670102;4926701
492670103;4926701
492670104;4926701
492670105;4926701
492690000;4926900
492710000;4927100
492720000;4927200
492780000;4927800
492830000;4928300
492840000;4928400
492880000;4928800
492910000;4929100
492920000;4929200
492940000;4929400
492980000;4929800
492990000;4929900
493010101;4930101
493010102;4930101
493010201;4930102
493010202;4930102
493010203;4930102
493010204;4930102
493010205;4930102
493010206;4930102
493010207;4930102
493020000;4930200
493060000;4930600
493070101;4930701
493070102;4930701
493070103;4930701
493070104;4930701
493070105;4930701
493070106;4930701
493080000;4930800
493100000;4931000
493110000;4931100
493210000;4932100
493230000;4932300
493260000;4932600
493280101;4932801
493280102;4932801
493280103;4932801
493280104;4932801
493280105;4932801
493280107;4932801
493280108;4932801
493280109;4932801
493280110;4932801
493280111;4932801
493280114;4932801
493290000;4932900
493300000;4933000
493310102;4933101
493310104;4933101
493310105;4933101
493310201;4933102
493310202;4933102
493310203;4933102
493310204;4933102
493320000;4933200
493330000;4933300
493340000;4933400
493360000;4933600
493380000;4933800
493390000;4933900
493410000;4934100
493430000;4934300
493440000;4934400
493450000;4934500
493470000;4934700
493520000;4935200
493530101;4935301
493530102;4935301
493530110;4935301
493530111;4935301
493530112;4935301
493530113;4935301
493550000;4935500
493580000;4935800
493590000;4935900
493610000;4936100
493620000;4936200
493640000;4936400
493670000;4936700
493680000;4936800
493690000;4936900
493700000;4937000
493710000;4937100
493730101;4937301
493730102;4937301
493730201;4937302
493740000;4937400
493770000;4937700
493780000;4937800
493810000;4938100
500020000;5000200
500030000;5000300
500040000;5000400
500060000;5000600
500080000;5000800
500130000;5001300
500160000;5001600
500190000;5001900
500210000;5002100
500220000;5002200
500230000;5002300
500240000;5002400
500250101;5002501
500250102;5002501
500250103;5002501
500250201;5002502
500260000;5002600
500270000;5002700
500280000;5002800
500290000;5002900
500300000;5003000
500310000;5003100
500320000;5003200
500330000;5003300
500340000;5003400
500360000;5003600
500380000;5003800
500390000;5003900
500400000;5004000
500410101;5004101
500410102;5004101
500410103;5004101
500410104;5004101
500410105;5004101
500410106;5004101
500420000;5004200
500440000;5004400
500450000;5004500
500460000;5004600
500480000;5004800
500490000;5004900
500500000;5005000
500520000;5005200
500540000;5005400
500550000;5005500
500580000;5005800
500590000;5005900
500600000;5006000
500620000;5006200
500640000;5006400
500660000;5006600
500690000;5006900
500700000;5007000
500720000;5007200
500740000;5007400
500760000;5007600
500770000;5007700
500780000;5007800
500790000;5007900
500810000;5008100
500820000;5008200
500830000;5008300
500840000;5008400
500850000;5008500
500860000;5008600
500870000;5008700
500880000;5008800
500900000;5009000
500920000;5009200
500930000;5009300
500940000;5009400
500950000;5009500
500960000;5009600
500970000;5009700
500980000;5009800
500990101;5009901
500990102;5009901
500990103;5009901
500990202;5009902
500990401;5009904
501010000;5010100
501020000;5010200
501050000;5010500
501060000;5010600
501080000;5010800
501090000;5010900
501100000;5011000
501110000;5011100
501120000;5011200
501150000;5011500
501170000;5011700
501180000;5011800
501200000;5012000
501210000;5012100
501240000;5012400
501260000;5012600
501290101;5012901
501290102;5012901
501290103;5012901
501290201;5012902
501290202;5012902
501290203;5012902
501290301;5012903
501290302;5012903
501290401;5012904
501290402;5012904
501290403;5012904
501290404;5012904
501290501;5012905
501290502;5012905
501290503;5012905
501290504;5012905
501290601;5012906
501290602;5012906
501290603;5012906
501290604;5012906
501290605;5012906
501290701;5012907
501290702;5012907
501290801;5012908
501290802;5012908
501290901;5012909
501290902;5012909
501290903;5012909
501291001;5012910
501291101;5012911
501291102;5012911
501291103;5012911
501291201;5012912
501291202;5012912
501291203;5012912
501291301;5012913
501291302;5012913
501291303;5012913
501291401;5012914
501291402;5012914
501291403;5012914
501291501;5012915
501291502;5012915
501300000;5013000
501350000;5013500
501370000;5013700
501380000;5013800
501390000;5013900
501420000;5014200
501430000;5014300
501440000;5014400
501450000;5014500
501460000;5014600
501470101;5014701
501470102;5014701
501470103;5014701
501470104;5014701
501480000;5014800
501490000;5014900
501500000;5015000
501510000;5015100
501520000;5015200
501550000;5015500
501560000;5015600
501580000;5015800
501590000;5015900
501610000;5016100
501620000;5016200
501640000;5016400
501650000;5016500
501660000;5016600
501670000;5016700
501680000;5016800
501690000;5016900
501720000;5017200
501740000;5017400
501750000;5017500
501760000;5017600
501770000;5017700
501780000;5017800
501810000;5018100
501820000;5018200
501830000;5018300
501840000;5018400
501850000;5018500
501860000;5018600
501880000;5018800
501900000;5019000
501920000;5019200
501930000;5019300
501940000;5019400
501950000;5019500
501960000;5019600
501970000;5019700
501980000;5019800
501990000;5019900
502000000;5020000
502050000;5020500
502070000;5020700
502080000;5020800
502090000;5020900
502100000;5021000
502140000;5021400
502150000;5021500
502160000;5021600
502170000;5021700
502180101;5021801
502180102;5021801
502180103;5021801
502180104;5021801
502180201;5021802
502180202;5021802
502180203;5021802
502180204;5021802
502190000;5021900
502210000;5022100
502220000;5022200
502250000;5022500
502270000;5022700
502280000;5022800
502290000;5022900
502300000;5023000
502310000;5023100
502320000;5023200
502330000;5023300
502340000;5023400
502350000;5023500
502360000;5023600
502370000;5023700
502380000;5023800
502390000;5023900
502400000;5024000
502410000;5024100
502430000;5024300
502460000;5024600
502470000;5024700
502510000;5025100
502520000;5025200
502530000;5025300
502560000;5025600
502580000;5025800
502590000;5025900
502600000;5026000
502610000;5026100
502620000;5026200
502630000;5026300
502650000;5026500
502660000;5026600
502670000;5026700
502680000;5026800
502690000;5026900
502700000;5027000
502710000;5027100
502720000;5027200
502730000;5027300
502740000;5027400
502750000;5027500
502760000;5027600
502770000;5027700
502780000;5027800
502790000;5027900
502810000;5028100
502820000;5028200
502830000;5028300
502850000;5028500
502880000;5028800
502890000;5028900
502900000;5029000
502910000;5029100
502920000;5029200
502940000;5029400
502950000;5029500
502960000;5029600
502970000;5029700
502980000;5029800
502990000;5029900
503000000;5030000
503020000;5030200
503040000;5030400
503050000;5030500
503100000;5031000
503110000;5031100
503120000;5031200
503150000;5031500
503170000;5031700
503210000;5032100
503240000;5032400
503260000;5032600
503270000;5032700
503280000;5032800
503320000;5033200
503340000;5033400
503350000;5033500
503360000;5033600
503380000;5033800
503400000;5034000
503410000;5034100
503420000;5034200
503450000;5034500
503470000;5034700
503490000;5034900
503500000;5035000
503510000;5035100
503520000;5035200
503530000;5035300
503560000;5035600
503570000;5035700
503590000;5035900
503600000;5036000
503610000;5036100
503620000;5036200
503630000;5036300
503640000;5036400
503650000;5036500
503680000;5036800
503690000;5036900
503700000;5037000
503710000;5037100
503720000;5037200
503730000;5037300
503740000;5037400
503760000;5037600
503780000;5037800
503790000;5037900
503820000;5038200
503840000;5038400
503870000;5038700
503880000;5038800
503890000;5038900
503900000;5039000
503910000;5039100
503930000;5039300
503940000;5039400
503950000;5039500
503970000;5039700
503980000;5039800
503990000;5039900
504000000;5040000
504010000;5040100
504020000;5040200
504030000;5040300
504050000;5040500
504070000;5040700
504080000;5040800
504090000;5040900
504100000;5041000
504110000;5041100
504120000;5041200
504130000;5041300
504170000;5041700
504190000;5041900
504200000;5042000
504210000;5042100
504220000;5042200
504230000;5042300
504250000;5042500
504260000;5042600
504280000;5042800
504290000;5042900
504300000;5043000
504310000;5043100
504330000;5043300
504350000;5043500
504360000;5043600
504370000;5043700
504420000;5044200
504430000;5044300
504440000;5044400
504450000;5044500
504460000;5044600
504470000;5044700
504480000;5044800
504500000;5045000
504510000;5045100
504520000;5045200
504530000;5045300
504540000;5045400
504550000;5045500
504560000;5045600
504570000;5045700
504610000;5046100
504620000;5046200
504630000;5046300
504640000;5046400
504670000;5046700
504680000;5046800
504690000;5046900
504710000;5047100
504720000;5047200
504730000;5047300
504740000;5047400
504750000;5047500
504760000;5047600
504780000;5047800
504790000;5047900
504800000;5048000
504810000;5048100
504820000;5048200
504830000;5048300
504840000;5048400
504860000;5048600
504870000;5048700
504880000;5048800
504890000;5048900
504900000;5049000
504910000;5049100
504920000;5049200
504930000;5049300
504950000;5049500
504960000;5049600
504980000;5049800
504990000;5049900
505000000;5050000
505020101;5050201
505020102;5050201
505020103;5050201
505020201;5050202
505020202;5050202
505020301;5050203
505020302;5050203
505020303;5050203
505020304;5050203
505040000;5050400
505050000;5050500
505060000;5050600
505070000;5050700
505090000;5050900
505100000;5051000
505110000;5051100
505120000;5051200
505130000;5051300
505140000;5051400
505170000;5051700
505180000;5051800
505190000;5051900
505210000;5052100
505220000;5052200
505230000;5052300
505250000;5052500
505280000;5052800
505290000;5052900
505310000;5053100
505320000;5053200
505330000;5053300
505350000;5053500
505360000;5053600
505370000;5053700
505380000;5053800
505390000;5053900
505400000;5054000
505410000;5054100
505420000;5054200
505430000;5054300
505460000;5054600
505480000;5054800
505490000;5054900
505500000;5055000
505510000;5055100
505520000;5055200
505530000;5055300
505540000;5055400
505560000;5055600
505620000;5056200
505630000;5056300
505640000;5056400
505650000;5056500
505670000;5056700
505680000;5056800
505690000;5056900
505700000;5057000
505710000;5057100
505720000;5057200
505740000;5057400
505750000;5057500
505760000;5057600
505770000;5057700
505780000;5057800
505790000;5057900
505800000;5058000
505820000;5058200
505840000;5058400
505850000;5058500
505870000;5058700
505880000;5058800
505890000;5058900
505900000;5059000
505910000;5059100
505920000;5059200
505930000;5059300
505940000;5059400
505960000;5059600
505970000;5059700
505980000;5059800
505990000;5059900
506010000;5060100
506030000;5060300
506040000;5060400
506060000;5060600
506070000;5060700
506090000;5060900
506100000;5061000
506120000;5061200
506130000;5061300
506150101;5061501
506150102;5061501
506150103;5061501
506150104;5061501
506150105;5061501
506150106;5061501
506160000;5061600
506170000;5061700
506180000;5061800
506190000;5061900
506210000;5062100
506240000;5062400
506260000;5062600
506280000;5062800
506290000;5062900
506330000;5063300
506340000;5063400
506370000;5063700
506390000;5063900
506410000;5064100
506430000;5064300
506470000;5064700
506480000;5064800
510010000;5100100
510020000;5100200
510030000;5100300
510040000;5100400
510050000;5100500
510060000;5100600
510070000;5100700
510080000;5100800
510090000;5100900
510100000;5101000
510120000;5101200
510130000;5101300
510140000;5101400
510150000;5101500
510160000;5101600
510170000;5101700
510180000;5101800
510190000;5101900
510200000;5102000
510220000;5102200
510230000;5102300
510250000;5102500
510270000;5102700
510280000;5102800
510290000;5102900
510300000;5103000
510310000;5103100
510320000;5103200
510330000;5103300
510340000;5103400
510350000;5103500
510360000;5103600
510370000;5103700
510380000;5103800
510390000;5103900
510400000;5104000
510410000;5104100
510420000;5104200
510430000;5104300
510440000;5104400
510450000;5104500
510460000;5104600
510470000;5104700
510480000;5104800
510490000;5104900
510500000;5105000
510510000;5105100
510520000;5105200
510530000;5105300
510540000;5105400
510550101;5105501
510550102;5105501
510550103;5105501
510560000;5105600
510570000;5105700
510580000;5105800
510590000;5105900
510600000;5106000
510610000;5106100
510620000;5106200
510650000;5106500
510660000;5106600
510680000;5106800
510690000;5106900
510700000;5107000
510710000;5107100
510720000;5107200
510730000;5107300
510740000;5107400
510750000;5107500
510760000;5107600
510770000;5107700
510780000;5107800
510790000;5107900
510800000;5108000
510810000;5108100
510820000;5108200
510830000;5108300
510840000;5108400
510850000;5108500
510860000;5108600
510870000;5108700
510880000;5108800
510890000;5108900
510900000;5109000
510910000;5109100
510920000;5109200
510930000;5109300
510940000;5109400
510950000;5109500
510970000;5109700
510980000;5109800
510990000;5109900
511000000;5110000
511010000;5110100
511020000;5110200
511030000;5110300
511040000;5110400
511050000;5110500
511060000;5110600
511070000;5110700
511080101;5110801
511080102;5110801
511080103;5110801
511080104;5110801
511080105;5110801
511080201;5110802
511080202;5110802
511080203;5110802
511080204;5110802
511080301;5110803
511080302;5110803
511080303;5110803
511080304;5110803
511080401;5110804
511080402;5110804
511080403;5110804
511080501;5110805
511080502;5110805
511080503;5110805
511080601;5110806
511080602;5110806
511080603;5110806
511080604;5110806
511090000;5110900
511100000;5111000
511110000;5111100
511120000;5111200
511130000;5111300
511150000;5111500
511160000;5111600
511170000;5111700
511180000;5111800
511190000;5111900
511200000;5112000
511210000;5112100
511220000;5112200
511240000;5112400
511250000;5112500
511260000;5112600
511270000;5112700
511280000;5112800
511290000;5112900
511300000;5113000
511320000;5113200
511330000;5113300
511340000;5113400
511350000;5113500
511360000;5113600
511370000;5113700
511380000;5113800
511390000;5113900
511400000;5114000
511410000;5114100
511420000;5114200
511430000;5114300
511440000;5114400
511450000;5114500
511460000;5114600
511470000;5114700
511480000;5114800
511490000;5114900
511500000;5115000
511510000;5115100
511520000;5115200
511530000;5115300
511540000;5115400
511550000;5115500
511560000;5115600
511570000;5115700
511580000;5115800
511600000;5116000
511610000;5116100
511620000;5116200
511630000;5116300
511640000;5116400
511650000;5116500
511660000;5116600
511670000;5116700
511680000;5116800
511690000;5116900
511700000;5117000
511710000;5117100
511720101;5117201
511720102;5117201
511720103;5117201
511730000;5117300
511740000;5117400
511750000;5117500
511760000;5117600
511770000;5117700
511780000;5117800
511790000;5117900
511810000;5118100
511820000;5118200
511830000;5118300
511840000;5118400
511850000;5118500
511860000;5118600
511870000;5118700
511880000;5118800
511900000;5119000
511910000;5119100
511920000;5119200
511930000;5119300
511940000;5119400
511950000;5119500
511960000;5119600
511970000;5119700
511980000;5119800
511990000;5119900
512000000;5120000
512010000;5120100
512020000;5120200
512030000;5120300
512040000;5120400
512050000;5120500
512060000;5120600
512080000;5120800
512100000;5121000
512110000;5121100
512120000;5121200
512130000;5121300
512140000;5121400
512150000;5121500
512160000;5121600
512170000;5121700
512180000;5121800
512190000;5121900
512200000;5122000
512220000;5122200
512230000;5122300
512240000;5122400
512250000;5122500
512260000;5122600
512270000;5122700
512280000;5122800
512290000;5122900
512300101;5123001
512300102;5123001
512300201;5123002
512300301;5123003
512300302;5123003
512300401;5123004
512300402;5123004
512300501;5123005
512300502;5123005
512300503;5123005
512300601;5123006
512300602;5123006
512310000;5123100
512320000;5123200
512330000;5123300
512340000;5123400
512350000;5123500
512360000;5123600
512370000;5123700
512380000;5123800
512390000;5123900
512400000;5124000
512410000;5124100
512420101;5124201
512420102;5124201
512430000;5124300
512440000;5124400
512450000;5124500
512460000;5124600
512470000;5124700
512480000;5124800
512490000;5124900
512500101;5125001
512500102;5125001
512510000;5125100
512520000;5125200
512530000;5125300
512540000;5125400
512550000;5125500
512560000;5125600
512580000;5125800
512590000;5125900
512600000;5126000
512620000;5126200
512630000;5126300
512640000;5126400
512650000;5126500
512660000;5126600
512670000;5126700
512680000;5126800
512690000;5126900
512700000;5127000
512720000;5127200
512730000;5127300
512740000;5127400
512750000;5127500
512760000;5127600
512770000;5127700
512780000;5127800
512790000;5127900
512800000;5128000
512810000;5128100
512820000;5128200
512830000;5128300
512840000;5128400
512850000;5128500
512860000;5128600
512870000;5128700
512880000;5128800
512890000;5128900
512900000;5129000
512910000;5129100
512920000;5129200
512930000;5129300
512940000;5129400
512950000;5129500
512960000;5129600
512980000;5129800
512990000;5129900
513000000;5130000
513010000;5130100
513020000;5130200
513030000;5130300
513040000;5130400
513050000;5130500
513060000;5130600
513070000;5130700
513080000;5130800
513090000;5130900
513100000;5131000
513110000;5131100
513120000;5131200
513130000;5131300
513140000;5131400
513150000;5131500
513160000;5131600
513170000;5131700
513180000;5131800
513190000;5131900
513200000;5132000
513210000;5132100
513220000;5132200
513230000;5132300
513240000;5132400
513250000;5132500
513260000;5132600
513270000;5132700
513280000;5132800
513290000;5132900
513330000;5133300
513340000;5133400
513360000;5133600
513370000;5133700
513380000;5133800
513390000;5133900
513400000;5134000
513410000;5134100
513420000;5134200
513430000;5134300
513440000;5134400
513450000;5134500
513460000;5134600
513480000;5134800
513490000;5134900
513500000;5135000
513510000;5135100
513520000;5135200
513530000;5135300
513540000;5135400
513550000;5135500
513560000;5135600
513570000;5135700
513580000;5135800
513590000;5135900
513600000;5136000
513610000;5136100
513620000;5136200
513630000;5136300
513640000;5136400
513650000;5136500
513670000;5136700
513680000;5136800
513690000;5136900
513700000;5137000
513710000;5137100
513720000;5137200
513730000;5137300
513740000;5137400
513750000;5137500
513760000;5137600
513770000;5137700
513780000;5137800
513790000;5137900
513800000;5138000
513810000;5138100
513820000;5138200
513840000;5138400
513860000;5138600
513870000;5138700
513880000;5138800
513890000;5138900
513900000;5139000
513910000;5139100
513920000;5139200
513930000;5139300
513950000;5139500
513960000;5139600
513970000;5139700
513980000;5139800
513990000;5139900
514020000;5140200
514030000;5140300
514040000;5140400
514060000;5140600
514070000;5140700
514090000;5140900
514100000;5141000
514120000;5141200
514130000;5141300
514140000;5141400
514150000;5141500
514160000;5141600
514170000;5141700
514180000;5141800
514190000;5141900
514200000;5142000
514210000;5142100
514220000;5142200
514230000;5142300
514240000;5142400
514250000;5142500
514260000;5142600
514280000;5142800
514290000;5142900
514300000;5143000
514310000;5143100
514320000;5143200
514330000;5143300
514340000;5143400
514350000;5143500
514360000;5143600
514370000;5143700
514380000;5143800
514390000;5143900
514400000;5144000
514410000;5144100
514420000;5144200
514430000;5144300
514440000;5144400
514450000;5144500
514460000;5144600
514470000;5144700
514480000;5144800
514490000;5144900
514500000;5145000
514510000;5145100
514520000;5145200
514530000;5145300
514540101;5145401
514540201;5145402
514540202;5145402
514540203;5145402
514540301;5145403
514540302;5145403
514540401;5145404
514540501;5145405
514540601;5145406
514540602;5145406
514540701;5145407
514540801;5145408
514540802;5145408
514540901;5145409
514541001;5145410
514541101;5145411
514541102;5145411
514541201;5145412
514541202;5145412
514541301;5145413
514541401;5145414
514541501;5145415
514541502;5145415
514541601;5145416
514541602;5145416
514541603;5145416
514541701;5145417
514541702;5145417
514541703;5145417
514541801;5145418
514541802;5145418
514541901;5145419
514541902;5145419
514542001;5145420
514542101;5145421
514542102;5145421
514542201;5145422
514542301;5145423
514542401;5145424
514542402;5145424
514542501;5145425
514542502;5145425
514542503;5145425
514542601;5145426
514542701;5145427
514542702;5145427
514542703;5145427
514542801;5145428
514542901;5145429
514543001;5145430
514543101;5145431
514543102;5145431
514543103;5145431
514543201;5145432
514543202;5145432
514543301;5145433
514543401;5145434
514543501;5145435
514543601;5145436
514543602;5145436
514543603;5145436
514543701;5145437
514543801;5145438
514543901;5145439
514543902;5145439
514543903;5145439
514544001;5145440
514544002;5145440
514544101;5145441
514544102;5145441
514544201;5145442
514544301;5145443
514544401;5145444
514544501;5145445
514544502;5145445
514544503;5145445
514544601;5145446
514544602;5145446
514544603;5145446
514544701;5145447
514544702;5145447
514544703;5145447
514544801;5145448
514544901;5145449
514545001;5145450
514550000;5145500
514560000;5145600
514570000;5145700
514580000;5145800
514590000;5145900
514600000;5146000
514610000;5146100
514630000;5146300
514640000;5146400
514650000;5146500
514660000;5146600
514680000;5146800
514690000;5146900
514700000;5147000
514710000;5147100
514720000;5147200
514730000;5147300
514740000;5147400
514750000;5147500
514760000;5147600
514770000;5147700
514780000;5147800
514790000;5147900
514800000;5148000
514820000;5148200
514830000;5148300
514840000;5148400
514850000;5148500
514860000;5148600
514870000;5148700
514880000;5148800
514890000;5148900
514900000;5149000
514910000;5149100
514920000;5149200
514930000;5149300
514950000;5149500
514960000;5149600
514970000;5149700
514980000;5149800
514990000;5149900
515000000;5150000
515010000;5150100
515020000;5150200
515030000;5150300
515040000;5150400
515050000;5150500
515060101;5150601
515060102;5150601
515070101;5150701
515070102;5150701
515080000;5150800
515090000;5150900
515100000;5151000
515110000;5151100
